19696,1990.0
19784,1976.0
19819,2011.0
19846,1981.0
19858,2006.0
19953,1976.0
19983,2000.0
20000,1985.0
20107,2000.0
20193,1983.0
20501,2007.0
20533,2007.0
20559,2007.0
20561,1998.0
20643,2004.0
20720,2010.0
20770,2000.0
20788,2009.0
20872,2004.0
20882,1993.5
20945,2012.0
21037,2000.0
21039,2010.0
21087,2008.0
21122,2005.0
21254,2000.0
21373,2002.0
21456,1985.0
21520,2000.0
21562,2004.0
21736,2008.0
21747,1990.0
21751,2007.0
21804,1980.0
21847,2010.0
21870,2004.0
21923,1982.0
21991,2007.0
22210,2012.0
22266,1999.0
22287,2004.0
22323,2006.0
22396,2006.0
22465,2012.0
22725,1991.0
22817,1990.0
22879,2009.0
23043,2000.0
23185,1982.0
23319,1986.0
23396,2007.0
23399,2000.0
23457,2009.0
23504,2006.0
23579,2000.0
23618,2004.0
23623,2005.0
23768,2000.0
23786,2010.0
23856,1989.0
23986,1982.0
24080,2000.0
24083,1986.0
24122,1990.0
24314,1980.0
24431,1991.0
24474,1996.0
24500,1972.0
24537,1993.0
24596,2000.0
24610,1990.0
24787,2000.0
24838,1980.0
24905,1990.0
24952,2000.0
24966,1998.0
25147,2012.0
25213,1998.0
25327,1982.0
25409,1998.0
25575,2007.0
25704,1995.5
25758,1988.0
25762,2001.0
25837,2000.0
25914,2007.0
25963,2009.5
26000,2000.0
26147,2012.0
26159,1972.0
26201,2012.0
26247,1988.0
26274,2006.0
26415,2000.0
26491,1999.5
26594,2009.5
26674,2000.0
26765,2007.0
26826,1980.0
26900,2000.0
26942,2000.0
27016,1996.5
27184,2004.0
27212,2009.0
27278,1982.0
27329,1998.0
27381,2006.0
27398,2007.0
27411,2000.0
27449,2008.0
27512,2009.0
27644,2005.5
27676,2003.0
27724,2008.0
27730,2012.0
27773,2000.0
27780,1991.0
27798,2005.0
27906,1989.0
27963,2000.0
28171,2009.0
28293,2008.5
28311,2009.0
28403,1990.0
28432,2000.0
28451,2000.0
28612,1996.0
28715,1993.0
28718,2007.0
28731,1981.0
28740,1980.0
28916,2000.0
28946,1997.0
29061,2000.0
29190,2000.0
29206,2002.0
29262,2005.0
29275,2000.0
29280,1996.0
29317,2000.0
29428,1991.0
29445,1980.0
29516,2000.0
29596,1988.0
29669,2000.0
29730,2000.0
29736,2003.0
29853,1980.0
29860,2003.0
30000,2000.0
30011,2006.0
30057,2008.0
30105,1992.0
30117,2007.0
30127,1989.0
30246,2010.0
30277,1982.0
30371,2001.0
30553,2002.5
30604,2005.0
30622,1990.5
30713,2010.0
30761,2000.0
30787,1996.0
30789,1982.0
30821,2000.0
30836,1991.0
30968,1993.5
31046,1990.0
31114,2006.0
31148,2007.0
31154,2008.0
31180,2005.0
31197,1985.0
31245,2011.0
31291,1997.0
31373,2007.0
31376,2008.0
31401,2007.0
31410,2007.0
31658,1996.5
31680,2008.0
31731,1983.0
31753,2004.0
31767,2000.0
31841,1985.0
31851,1989.0
31852,2000.0
32079,2002.0
32099,2005.0
32160,2008.0
32179,2010.0
32219,2000.0
32237,1989.0
32290,2010.0
32297,2004.5
32462,2000.0
32486,2000.0
32536,1982.0
32549,2000.0
32551,2000.0
32745,2000.0
32747,1998.0
32770,2004.0
32775,2002.0
32834,2000.0
32965,1979.0
33097,1988.0
33107,1990.0
33119,1990.0
33149,2000.0
33203,1998.0
33272,1986.0
33290,2000.0
33365,2006.0
33385,2009.0
33406,2006.0
33506,2008.0
33530,2000.0
33533,2000.0
33612,1984.0
33637,2000.0
33772,2005.0
33802,2007.0
33820,2008.0
33893,1980.0
33903,2008.0
33945,2005.0
33948,2010.0
33964,2006.5
34145,1990.0
34161,2010.0
34283,1969.0
34358,2009.0
34377,2004.0
34387,1998.0
34552,2000.0
34740,2000.0
34747,2007.0
34834,1983.0
34846,2006.0
34914,1975.5
34915,2004.0
35192,2000.0
35306,1995.0
35372,2000.0
35377,1985.0
35474,2000.0
35559,1997.0
35594,2007.0
35655,2001.0
35663,1998.0
35674,1989.0
35749,2008.5
35754,2000.0
35769,2000.0
35891,2000.0
35898,2004.0
35913,2000.0
36032,2010.0
36231,2007.0
36308,2008.0
36447,2010.0
36486,1990.0
36624,2008.0
36720,1996.5
36743,2010.0
36771,2000.0
36868,1980.0
36876,2004.0
36895,1978.0
36937,2000.0
37037,1993.0
37061,2000.0
37092,2007.0
37129,1987.0
37162,1978.0
37182,1972.0
37199,2010.0
37213,1995.0
37239,2004.0
37336,2000.0
37386,2000.0
37441,1995.5
37579,2005.0
37642,1990.0
37722,2000.0
37740,2000.0
37775,1995.0
37779,2000.0
37789,2000.0
37829,1994.5
37888,1977.0
37971,2004.0
37978,2006.0
38113,1998.0
38132,2000.0
38133,2000.0
38198,2009.0
38238,2007.0
38303,2006.0
38319,2003.0
38408,2000.0
38442,2000.0
38536,2007.0
38700,1996.0
38783,1990.0
38789,2000.0
38864,1996.0
38940,2000.0
39022,1990.0
39033,1991.0
39052,2010.0
39221,1990.0
39240,1998.5
39249,1999.0
39287,1983.0
39302,1986.0
39364,2000.0
39377,2000.0
39452,2008.0
39453,2010.0
39485,2007.0
39560,2000.0
39655,2007.0
39671,1993.5
39780,1983.0
39883,2004.0
39884,1986.0
39959,1996.0
39969,1991.5
40047,1980.0
40059,2000.0
40105,2009.0
40180,2000.0
40191,2009.0
40397,2000.0
40409,1974.0
40534,1983.0
40543,2000.0
40598,2000.0
40676,2000.0
40687,2008.0
40754,1991.5
40788,2001.0
40932,1982.0
40973,2000.0
41033,2007.0
41213,2001.0
41292,2010.0
41373,2000.0
41460,2010.0
41533,1990.0
41559,1993.0
41563,1998.0
41635,1972.0
41675,1975.0
41755,1972.0
41794,2010.0
41835,2009.0
41844,1989.0
41857,2000.0
41866,1989.0
41954,2000.0
41963,2000.0
41999,1976.0
42080,2000.0
42088,2004.5
42154,1997.0
42163,1989.0
42235,2006.0
42424,2000.0
42440,2001.0
42469,1999.5
42494,1975.0
42560,2000.0
42573,1995.0
42598,2000.0
42649,1981.0
42723,2008.0
42727,2000.0
42841,1979.0
42876,1989.0
42915,2008.0
43385,2009.0
43505,1982.0
43561,1983.0
43593,1990.0
43597,2000.0
43628,2010.0
43665,2007.0
43702,2011.0
43754,1999.0
43948,1994.5
43962,2000.0
44079,1986.0
44115,2008.0
44221,2000.0
44380,2004.0
44411,1991.0
44452,2010.0
44454,1993.5
44504,2000.0
44537,2009.0
44645,1987.5
44763,2009.0
44872,2004.0
45044,2009.0
45080,1997.5
45202,2006.5
45290,1990.0
45324,2000.0
45643,2000.0
45673,2003.0
45904,2000.0
45948,1991.0
45999,1982.0
46112,2004.0
46171,2008.0
46241,2005.0
46253,1977.0
46282,2000.0
46455,1989.0
46457,2001.0
46566,1997.0
46578,2000.0
46695,2006.0
46714,1988.0
46761,2005.0
46814,2008.0
46818,2006.0
46880,2011.0
46932,2005.0
47070,1974.0
47145,1995.0
47151,1993.0
47170,2000.0
47203,2000.0
47210,2000.0
47309,2009.0
47358,1991.5
47364,1972.0
47414,2001.0
47423,2000.0
47473,1972.0
47561,2000.0
47593,1990.5
47701,2010.0
47902,2006.0
47934,1997.0
47988,2007.0
48191,1986.0
48222,2007.0
48368,2004.0
48382,2008.0
48429,2000.0
48637,2007.0
48718,2007.0
48722,2004.0
48775,2010.0
48814,1994.0
48892,2008.5
48946,1987.5
49417,2000.0
49453,2000.0
49525,1979.0
49529,2006.0
49546,1990.0
49586,2010.0
49848,2007.0
49871,1980.0
50161,2012.0
50258,2000.0
50399,1983.0
50437,2003.0
50529,1995.0
50560,1999.5
50583,2000.0
50662,2005.0
50734,2005.0
50856,1972.0
50917,2004.0
50942,2000.0
50994,1990.0
51027,2000.0
51069,2004.0
51088,2007.0
51153,2008.0
51184,2009.0
51432,2008.0
51433,2003.0
51440,1980.0
51617,2002.5
51633,2000.0
51779,1976.0
51833,1991.5
51841,2000.0
51865,2000.0
51979,2004.0
52026,1985.0
52037,2000.0
52151,2008.0
52163,2000.0
52170,1985.0
52255,1998.0
52390,2000.5
52425,1972.0
52505,2000.0
52599,2004.0
52741,1997.0
52802,1978.0
52806,1990.0
52807,2009.0
52857,2001.0
52961,1991.5
53028,2007.0
53074,1999.0
53109,2000.0
53188,2000.0
53198,2008.0
53310,2000.0
53350,2000.0
53360,1990.0
53410,2000.0
53659,2004.0
53699,1970.0
53850,2005.5
53862,2004.0
53875,2000.0
54015,2010.0
54043,2011.0
54100,2008.0
54108,1974.0
54169,2000.0
54251,1973.0
54282,2005.0
54331,2003.0
54334,2006.0
54408,1989.0
54417,1990.5
54431,2010.0
54542,2000.0
54551,1990.5
54690,2000.0
54833,1998.0
54860,2006.0
54968,2000.0
55004,2007.0
55130,2004.0
55257,2008.0
55296,2000.0
55489,2000.0
55538,2000.0
55576,2000.0
55581,2012.0
55623,1985.0
55664,2012.0
55669,2003.0
55687,2000.0
55801,1993.5
55933,2003.0
55952,1987.5
55995,1986.0
56047,2008.0
56081,1972.0
56192,2000.0
56286,2001.0
56362,2008.0
56491,1991.5
56601,2000.0
56922,1990.0
56989,1990.0
57025,2006.5
57038,1988.0
57147,2000.0
57153,2000.0
57181,1981.0
57278,1986.0
57358,2002.0
57403,1983.0
57468,2000.0
57498,2000.0
57501,2000.0
57531,2006.0
57590,2000.0
57630,1996.0
57975,1988.0
57978,2000.0
58076,2006.0
58086,2009.0
58089,2009.0
58090,2000.0
58190,1989.0
58237,1999.5
58260,2006.0
58324,2008.0
58326,2006.0
58367,2010.0
58395,1988.0
58420,2003.0
58561,1989.0
58607,1997.0
58630,2000.0
58645,1990.0
58818,2000.0
58834,1972.0
58846,1983.0
58885,2000.0
58934,2010.0
58981,2000.0
59038,1983.0
59105,2004.0
59215,2005.0
59255,2012.0
59283,2000.0
59310,2009.0
59344,2010.0
59370,2002.0
59482,2007.5
59529,1990.5
59591,1982.0
59618,2001.0
59703,2006.0
59729,2009.0
59789,2002.5
59903,2008.0
59923,2000.0
59931,1972.0
59946,2000.0
60006,2000.0
60229,1994.5
60305,1990.0
60413,2000.0
60418,2009.0
60529,2000.0
60701,2007.0
60864,2005.0
60890,2000.0
60935,1984.0
61029,2009.5
61155,1998.0
61188,2011.0
61230,2008.0
61333,2000.0
61391,2004.5
61411,2011.0
61545,1996.5
61666,2004.0
61698,2008.0
61847,2009.0
61879,2000.0
61927,2000.0
61951,2007.0
61989,2000.0
62026,1990.0
62067,2006.0
62155,2010.0
62198,2011.0
62316,2008.0
62321,2000.0
62368,1972.0
62458,1993.0
62459,2007.0
62521,2004.0
62652,2000.0
62665,2000.0
62775,2006.0
62869,2006.0
62945,2010.0
63054,1993.5
63080,2001.0
63195,1998.0
63253,1988.0
63290,1990.0
63338,1991.0
63367,2007.0
63370,1982.0
63383,1990.0
63384,2004.5
63390,2006.0
63395,2000.0
63624,1998.0
63639,1990.0
63695,1968.0
63861,2012.0
63896,2003.0
63928,2010.0
63968,2009.0
63982,2007.0
64168,2000.0
64247,2006.0
64282,2007.0
64327,1980.0
64336,1998.0
64344,1988.0
64402,1996.0
64455,2000.0
64462,2006.0
64470,2000.0
64534,2006.0
64560,2007.0
64618,2005.0
64668,2000.0
64746,1991.0
64800,1995.0
64821,2010.5
64875,2007.0
64935,1982.0
65027,1989.0
65089,2006.0
65105,1991.0
65216,1998.0
65236,2000.0
65272,1990.0
65320,2000.0
65439,1996.0
65481,2004.0
65586,2000.0
65615,1993.5
65632,1997.0
65707,2001.0
65760,2009.5
65897,2000.0
66068,1998.0
66126,2010.0
66138,1996.0
66157,2000.0
66209,2000.0
66403,1998.0
66409,1993.0
66605,2000.0
66722,1999.0
66744,2000.0
66807,2000.0
66808,2000.0
66842,2000.0
66911,2005.0
67076,1991.0
67255,2008.5
67312,2006.0
67416,2000.0
67434,1986.0
67610,1973.0
67810,2004.0
67860,2005.0
67904,1996.5
67970,2000.0
68013,1983.0
68063,1990.0
68064,2000.0
68075,2000.0
68128,2004.5
68197,2006.5
68234,2006.0
68241,1996.0
68336,2000.0
68511,2000.0
68629,1999.5
68691,2000.0
68717,2006.0
68813,2010.0
68817,2004.0
68894,1974.0
68941,2008.0
68979,2007.0
68991,2000.0
69170,2005.0
69226,2000.0
69253,1986.0
69325,2009.0
69374,2000.0
69409,1992.0
69699,1972.0
69859,1980.0
69955,2004.0
70062,2005.0
70124,1998.0
70169,2000.0
70172,2010.0
70200,2007.0
70223,1985.0
70229,2008.0
70297,1978.0
70352,2000.0
70366,2000.0
70370,2006.0
70421,1991.5
70553,1972.0
70615,1972.0
70654,1981.0
70672,1978.0
70806,1981.0
70885,2001.0
70901,2010.0
70921,2000.0
70943,2000.0
71010,1984.0
71147,2006.0
71187,2008.0
71227,2010.0
71240,2000.0
71333,2007.0
71437,2005.0
71460,1990.0
71534,1982.0
71555,1991.0
71575,1996.0
71688,1985.0
71716,1989.0
71755,2007.0
71803,2007.0
71833,2000.0
72202,1990.0
72216,1981.0
72307,2008.5
72314,1975.5
72332,2000.0
72340,2011.0
72406,1980.0
72427,1981.0
72471,2010.0
72472,2008.0
72571,2000.0
72606,1996.0
72649,1998.0
72833,2000.0
72865,2001.5
72886,1988.5
72961,2000.0
72989,2005.5
73057,2008.0
73090,1981.0
73343,2000.0
73470,1974.0
73502,2007.0
73557,1990.0
73675,2007.0
73736,2009.0
